Id;Descrizione;IdAmm;IdTipoAmm;IdGruppo;IdDominio;IdSpCercaGruppo;IdSpCercaDominio;IdSpGetIstanzeUtente;applicationsID;ParamCercaGruppo;ParamCercaDominio;ParamFiltroAttributo;esposizione;ordine;IsSpGetIstanzeSimple;ConsoleRiferimento;RichiedeProtocollo;dataCreazione
1273;"Gestisci il gruppo Utente Amministrativo Sede Questionario Intranet ";413;2;626;1;525;515;8;5981;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1274;"Gestisci il gruppo Utente Amministrativo Sede Questionario Intranet ";470;2;626;1;525;515;8;5981;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1275;Gestisci il gruppo Utente Amministrativo Sede Questionario Intranet;385;2;626;1;3;544;8;5981;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1276;Gestisci il gruppo lettore di sede POM;88;2;676;1;3;544;4;6057;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1277;Gestisci il gruppo Responsabile DC Patrimonio;569;2;589;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1278;Gestisci il gruppo EspertoDCPatrimonio;569;2;588;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1279;Gestisci il gruppo UtenteAmministrativoSedeQuestIntra;88;2;626;1;3;544;8;5981;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1280;Gestisci il gruppo Cord Tec CONTARP;413;2;736;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1281;Gestisci il gruppo Cord Tec CTE;413;2;737;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1282;Gestisci il gruppo Responsabile Affari Istituzionali;413;2;740;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1283;Gestisci il gruppo Resp Prev Regionale;413;2;742;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1284;Gestisci il gruppo Va lAmm Regionale;413;2;745;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1285;Gestisci il gruppo Val Tec CONTARP;413;2;747;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1286;Gestisci il gruppo Val Tec CTE;413;2;748;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1287;Gestisci il gruppo Resp Prev di Sede;385;2;743;1;543;544;536;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1288;Gestisci il gruppo Val Amm di Sede;385;2;746;1;543;544;536;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1289;"Gestisci il gruppo DCSIT ";739;2;739;1;7;544;8;6012;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1290;Gestisci il gruppo DCPREV;739;2;738;1;7;544;8;6012;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1291;Gestisci il gruppo Resp Prev Centrale;738;2;741;1;7;544;8;6012;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1292;Gestisci il gruppo Va lAmm Centrale;738;2;744;1;7;544;8;6012;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1293;"Gestisci il gruppo Val Amm di Sede ";88;2;746;1;543;544;536;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1294;Gestisci il gruppo Resp Prev di Sede;88;2;743;1;543;544;536;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1295;"Gestisci il gruppo Cord Tec CONTARP ";470;2;736;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1296;Gestisci il gruppo Cord Tec CTE;470;2;737;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1297;"Gestisci il gruppo Responsabile Affari Istituzionali ";470;2;740;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1298;"Gestisci il gruppo Resp Prev Regionale ";470;2;742;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1299;"Gestisci il gruppo Va lAmm Regionale ";470;2;745;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1300;"Gestisci il gruppo Val Tec CONTARP ";470;2;747;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1301;"Gestisci il gruppo Val Tec CTE ";470;2;748;1;3;544;4;6012;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1302;"Gestisci il gruppo Segreteria DCRU ";591;2;749;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1303;Gestisci il gruppo Supervisore Segreteria Economica;591;2;750;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1304;Gestisci il gruppo Supervisore Segreteria Amministrativa;591;2;751;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1305;Gestisci il gruppo Dirigente_medico_I_Livello;770;2;401;1;543;541;536;5010;NULL;NULL;PPermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
1311;Gestisci il gruppo Dirigente_medico_II_Livello;770;2;408;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
1312;Gestisci il gruppo Specialista;770;2;405;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
1313;Gestisci il gruppo Fisioterapista;770;2;404;1;543;540;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
1314;Gestisci il gruppo Infermiere;770;2;402;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
1315;Gestisci il gruppo Tecnico_radiologia;770;2;403;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
1316;Gestisci il gruppo Proponente Statico;591;2;764;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1317;Gestisci il gruppo Consulente Statico;591;2;760;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1318;Gestisci il gruppo Decisore Statico;591;2;762;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1319;Gestisci il gruppo Rivalse Consultazione Contabile;413;2;780;1;525;515;8;5903;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1320;Gestisci il gruppo Rivalse Consultazione Controllore;413;2;776;1;538;515;8;5903;NULL;NULL;codiceUnita=soloSediSenzaDirCentrXRegione;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1321;Gestisci il gruppo Rivalse Consultazione Operatore;413;2;778;1;538;515;8;5903;NULL;NULL;codiceUnita=soloSediSenzaDirCentrXRegione;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1322;Gestisci il gruppo Rivalse Consultazione Controllore;385;2;777;1;543;546;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1323;Gestisci il gruppo Rivalse Consultazione Operatore;385;2;779;1;543;546;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1324;" Responsabile di Regione";782;2;785;1;543;544;536;6015;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1325;Amministratore Centrale;781;2;781;1;7;544;8;6015;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1326;Responsabile di Sede;782;2;786;1;516;544;8;6015;NULL;NULL;codiceUnita=ConDRNoC;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1327;Visualizzatori;781;2;787;1;7;544;8;6015;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1328;Amministratore Regionale;781;2;782;1;7;544;8;6015;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1329;Operatore;782;2;783;1;516;544;8;6015;NULL;NULL;codiceUnita=ConDRNoC;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1330;Responsabile DC;781;2;784;1;550;544;8;6015;NULL;NULL;codiceUnita=60070;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1331;Capo Progetto Applicativo;788;2;766;1;7;544;8;5906;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1332;Help Desk;788;2;767;1;7;544;8;5906;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1333;Procedurale;788;2;768;1;7;544;8;5906;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1334;Redattori;788;2;769;1;7;544;8;5906;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1335;Amministratore Gestore Eventi;788;2;765;1;7;544;8;5906;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1336;Operatore DC;781;2;783;1;550;544;8;6015;NULL;NULL;codiceUnita=60070;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1337;SmsGateway;788;2;453;1;7;544;8;5906;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1338;Gestisci il gruppo Segreteria Concorsi Statica;591;2;789;1;543;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1339;Gestisci il gruppo Consultazione Cruscotto Compensazioni;791;2;790;1;7;544;8;6020;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1340;Gestisci il gruppo Utent Registro Imprese Vari;422;2;792;1;7;544;8;6021;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1341;Gestisci il gruppo Amministratore Amministrativo Cruscotto Casellario;794;2;793;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1342;Gestisci il gruppo Operatore Contributi;794;2;795;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1343;Gestisci il gruppo Operatore DB Utenti;794;2;796;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1344;Gestisci il gruppo Operatore Monitoraggio;794;2;797;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1345;Gestisci il gruppo Operatore Contributi;793;2;795;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1346;Gestisci il gruppo Operatore DB Utenti;793;2;796;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1347;Gestisci il gruppo Operatore Monitoraggio;793;2;797;1;7;544;8;6022;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1348;Gestisci il gruppo PorDipSupBeneStat;591;2;801;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1349;Gestisci il gruppo Assistenza - Contabile;471;2;802;1;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1350;Gestisci il gruppo Assistenza - Controllore;471;2;803;1;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1351;Utenti UTP;809;2;804;1;7;544;8;6023;NULL;NULL;codiceUnita=adminDocumentale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1352;Responsabile Struttura Interna;809;2;805;1;7;544;8;6023;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1353;Responsabile UTP AOO;809;2;806;1;7;544;8;6023;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1354;Utente UTP Struttura Interna;809;2;807;1;7;544;8;6023;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1355;Vicario UTP AOO;809;2;808;1;7;544;8;6023;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1356;Vicario AOO;810;2;811;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1357;Utenti UTP;810;2;804;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1358;Utenti UTP;811;2;804;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1359;Responsabile Struttura Interna;810;2;805;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1360;Responsabile Struttura Interna;811;2;805;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1361;Responsabile UTP AOO;810;2;806;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1362;Responsabile UTP AOO;811;2;806;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1363;Utente UTP Struttura Interna;810;2;807;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1364;"Utente UTP Struttura Interna ";811;2;807;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1365;Vicario UTP AOO;810;2;808;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1366;Vicario UTP AOO;811;2;808;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1367;Vicario AOO;809;2;811;1;7;544;8;6023;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1368;Gestisci le Direzioni Centrali;422;2;816;1;7;505;8;6024;NULL;60000|60002;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1369;Gestisci il Gruppo Lavoro Informatizzazione;422;2;817;1;7;544;8;6024;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1370;Gestisci le Segreterie delle Direzioni Centrali;422;2;821;1;7;505;8;6024;NULL;60000|60002;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1371;Gestisci il gruppo CONTARPSegDirReg;371;2;822;1;3;544;4;6024;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1372;Gestisci il gruppo Utente Direzione Regionale;413;2;824;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1373;Gestisci il gruppo Utente Direzione Regionale;385;2;824;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1374;Gestisci il gruppo Utente Direzione Regionale;569;2;824;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1375;Gestisci il gruppo Utenti ISPESL;569;2;825;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1376;Gestisci il gruppo Ispettori dinamico;591;2;826;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1377;Gestisci il gruppo Ispettori statico;591;2;827;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1380;"	Gestisci il gruppo Coordinatore di Settore Dinamico";591;2;831;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1381;Gestisci il gruppo Coordinatore di Settore Statico;591;2;832;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1382;Gestisci il gruppo Proponente Dinamico;591;2;763;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1383;Gestisci il gruppo Decisore Dinamico;591;2;761;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1384;Gestisci il gruppo Consulente Dinamico;591;2;759;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1386;Utente per posta in uscita;810;2;835;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1387;Utente per posta in uscita;811;2;835;1;543;544;536;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1388;Gestisci il gruppo CONTARPLavDirReg;371;2;836;1;3;544;4;6024;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1390;Gestisci il gruppo amministratori CoCoPro;837;2;837;1;7;544;8;6027;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1391;Gestisci il gruppo operatore CoCoPro;837;2;838;1;7;544;8;6027;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1392;Gestisci il gruppo Amministratore;191;2;191;1;7;544;8;19;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1393;Gestisci il gruppo Consultazione Operatore per Sede;471;2;779;1;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1394;Gestisci il gruppo ConsultazioneCruscConv;839;2;840;1;7;544;8;6030;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1395;Gestisci il gruppo OperativoCruscConv;839;2;841;1;7;544;8;6030;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1407;Gestisci il gruppo IsiavvSperimentatori;425;2;845;1;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1408;Gestisci il gruppo IsiavvSperimentatori;424;2;845;1;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1409;Gestisci il gruppo Segreteria Mobilità Dinamica;591;2;731;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1410;Gestisci il gruppo Segreteria Mobilità Statica;591;2;732;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1411;Gestisci il gruppo Segreteria Mobilità Amministrativa Dinamica;591;2;733;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1412;Gestisci il gruppo Segreteria Mobilità Amministrativa Statica;591;2;734;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1418;Delegati;110;2;853;1;15;567;16;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1419;Delegati;111;2;854;1;15;567;16;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1420;Delegati;112;2;856;1;15;567;16;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1430;Gestisci il gruppo Redattore_News;497;2;860;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1457;Validatore;887;2;890;1;7;544;8;6033;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1460;Amministratore di Sistema;887;2;887;1;7;544;8;6033;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1461;Gestisci il gruppo COI_RAGIONERIA;256;2;892;1;7;544;8;26;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1462;Gestisci il gruppo Utente struttura CIV;569;2;893;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1463;Gestisci il gruppo Utente Supporto Organi;569;2;894;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1464;Gestisci il gruppo Responsabile CIV;569;2;895;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1465;Gestisci il gruppo Responsabile ORG;569;2;896;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1466;Gestisci il gruppo APCUtenteStruttCIV;895;2;893;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1467;Gestisci il gruppo APCUtenteSuppOrgani;896;2;894;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1470;Gestisci il gruppo Websigner ADMIN;1630;2;308;1;7;544;8;36;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1471;Gestisci il gruppo Pensionati;900;2;901;1;7;544;8;6040;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1472;Gestisci il gruppo Supervisore statica;900;2;899;1;7;544;8;6040;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1473;"Gestisci il gruppo Segreteria Statica ";900;2;898;1;7;544;8;6040;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1475;Vicario Struttura Interna;806;2;902;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1476;Vicario Struttura Interna;808;2;902;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1477;Vicario Struttura Interna;809;2;902;1;7;544;8;6023;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1479;Vicario Struttura Interna;811;2;902;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1480;Vicario Struttura Interna;810;2;902;1;3;544;4;6023;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1482;Gestisci il gruppo Supervisore Cedolini Ricerca;591;2;906;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1484;Gestisci il gruppo Supervisore Cedolini;591;2;905;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1486;Gestisci il gruppo AdminSistemaGP;908;2;908;1;7;544;8;6042;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1487;Gestisci il gruppo AdminServizioGP;908;2;907;1;7;544;8;6042;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1495;Gestisci il gruppo CITT_INPS_CON_DISP;304;2;913;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1496;Gestisci il gruppo CITT_INPS_SENZA_DISP;304;2;914;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1497;Amministratore Centrale Profili/Strutture P.A. in Gestione Conto Stato;916;2;915;1;7;544;8;6047;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1498;Delegato Amministratore Centrale Profili/Strutture P.A. in Gestione Conto Stato;915;2;917;1;73;544;74;6047;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1499;Amministratore Raggruppamento di Strutture P.A. in Gestione Conto Stato;915;2;918;1;66;544;67;6047;NULL;NULL;NULL;0;1;NULL;NULL;NULL;NULL
1500;Amministratore Raggruppamento di Strutture P.A. in Gestione Conto Stato;917;2;918;1;66;544;67;6047;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1501;Delegato Amministratore Raggruppamento Di Strutture P.A. in Gestione Conto Stato;918;2;919;1;73;544;74;6047;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1502;Datore di Lavoro di Struttura P.A. in Gestione Conto Stato;915;2;920;1;63;544;64;6047;NULL;NULL;NULL;0;2;NULL;NULL;NULL;NULL
1503;Datore di Lavoro di Struttura P.A. in Gestione Conto Stato;918;2;920;1;68;567;69;6047;NULL;NULL;StrutturaPA=RaggStrutPA;0;1;NULL;NULL;NULL;NULL
1504;Datore di Lavoro di Struttura P.A. in Gestione Conto Stato;917;2;920;1;63;544;64;6047;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1505;Datore di Lavoro di Struttura P.A. in Gestione Conto Stato;919;2;920;1;68;544;69;6047;NULL;NULL;StrutturaPA=RaggStrutPA;0;NULL;NULL;NULL;NULL;NULL
1506;Delegato Datore di Lavoro di Struttura P.A. in Gestione Conto;920;2;921;1;73;544;74;6047;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1508;Gestisci il gruppo AdminEventManager;923;2;923;1;7;544;8;6045;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1510;Utenti con Strong Authentication;925;2;926;1;7;544;8;6046;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1511;Gestisci il gruppo DURCAVCP;74;2;930;1;7;544;8;4;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1515;Gestisci il gruppo AziendeSubDelDen;304;2;101;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1516;Gestisci il gruppo DURCAdminINPS;304;2;235;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1517;Gestisci il gruppo DURCAdminSedeINPS;304;2;237;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1518;Gestisci il gruppo DURCOperatoreCruscotto;304;2;239;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1519;Gestisci il gruppo DURCOperatoreSedeINPS;304;2;242;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1520;Gestisci il gruppo DURCsubAdminINPS;304;2;246;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1521;Gestisci il gruppo RNMPOPERATORE;88;2;701;1;543;544;536;5994;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1522;Gestisci il gruppo RNMPSUPERVISORE;88;2;702;1;543;544;536;5994;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1523;Gestisci i subdelegati alla denuncia d'infortuni INAIL;450;2;101;1;556;544;559;3;NULL;NULL;userNamePadre=AdminInail;0;NULL;NULL;NULL;NULL;NULL
